timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1643304829034,172,HTTP Request,200,OK,Login_25 1-1,text,true,,211,210,1,8,http://162.55.220.72:5005/login,172,0,47
1643304829086,148,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-3,text,true,,162,150,9,9,http://162.55.220.72:5005/get_method?name=Larisa&age=25,148,0,45
1643304829095,141,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-4,text,true,,162,150,10,10,http://162.55.220.72:5005/get_method?name=Larisa&age=25,141,0,36
1643304829059,183,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-2,text,true,,162,150,10,10,http://162.55.220.72:5005/get_method?name=Larisa&age=25,183,0,91
1643304829159,84,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-1,text,true,,162,150,10,10,http://162.55.220.72:5005/get_method?name=Larisa&age=25,83,0,36
1643304829151,99,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-6,text,true,,162,150,10,10,http://162.55.220.72:5005/get_method?name=Larisa&age=25,98,0,46
1643304829154,105,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-7,text,true,,162,150,11,11,http://162.55.220.72:5005/get_method?name=Larisa&age=25,105,0,48
1643304829175,101,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-8,text,true,,162,150,11,11,http://162.55.220.72:5005/get_method?name=Larisa&age=25,100,0,47
1643304829219,81,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-10,text,true,,162,150,12,12,http://162.55.220.72:5005/get_method?name=Larisa&age=25,81,0,36
1643304829233,83,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-11,text,true,,162,150,14,14,http://162.55.220.72:5005/get_method?name=Larisa&age=25,82,0,37
1643304829243,81,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-2,text,true,,212,165,14,14,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,81,0,36
1643304829234,109,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-3,text,true,,212,165,15,15,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,109,0,48
1643304829253,91,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-12,text,true,,162,150,15,15,http://162.55.220.72:5005/get_method?name=Larisa&age=25,91,0,36
1643304829250,95,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-6,text,true,,212,165,15,15,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,95,0,38
1643304829236,117,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-5,text,true,,162,150,15,15,http://162.55.220.72:5005/get_method?name=Larisa&age=25,117,0,48
1643304829243,111,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-1,text,true,,212,165,15,15,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,111,0,47
1643304829236,121,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-4,text,true,,212,165,15,15,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,120,0,48
1643304829276,84,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-8,text,true,,212,165,15,15,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,84,0,36
1643304829260,115,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-7,text,true,,212,165,16,16,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,115,0,52
1643304829300,83,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-10,text,true,,212,165,16,16,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,83,0,37
1643304829325,84,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-2,text,true,,398,167,18,18,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,84,0,36
1643304829313,97,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-15,text,true,,162,150,18,18,http://162.55.220.72:5005/get_method?name=Larisa&age=25,97,0,39
1643304829316,94,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-11,text,true,,212,165,18,18,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,94,0,38
1643304829296,120,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-14,text,true,,162,150,19,19,http://162.55.220.72:5005/get_method?name=Larisa&age=25,120,0,48
1643304829315,106,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-9,text,true,,162,150,19,19,http://162.55.220.72:5005/get_method?name=Larisa&age=25,106,0,48
1643304829344,85,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-3,text,true,,398,167,19,19,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,85,0,41
1643304829345,85,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-6,text,true,,398,167,19,19,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,85,0,40
1643304829333,108,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-16,text,true,,162,150,19,19,http://162.55.220.72:5005/get_method?name=Larisa&age=25,107,0,48
1643304829353,93,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-5,text,true,,212,165,19,19,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,93,0,37
1643304829361,87,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-8,text,true,,398,167,19,19,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,86,0,37
1643304829354,94,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-1,text,true,,398,167,19,19,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,94,0,39
1643304829357,92,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-4,text,true,,398,167,19,19,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,92,0,37
1643304829344,110,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-12,text,true,,212,165,20,20,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,110,0,50
1643304829393,79,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-19,text,true,,162,150,21,21,http://162.55.220.72:5005/get_method?name=Larisa&age=25,78,0,37
1643304829375,104,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-18,text,true,,162,150,22,22,http://162.55.220.72:5005/get_method?name=Larisa&age=25,104,0,47
1643304829375,107,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-7,text,true,,398,167,22,22,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,107,0,48
1643304829410,88,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-15,text,true,,212,165,23,23,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,88,0,38
1643304829393,113,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-13,text,true,,162,150,23,23,http://162.55.220.72:5005/get_method?name=Larisa&age=25,113,0,48
1643304829397,109,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-10,text,true,,398,167,23,23,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,109,0,49
1643304829410,103,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-2,text,true,,201,163,23,23,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,103,0,45
1643304829431,83,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-6,text,true,,201,163,23,23,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,83,0,37
1643304829412,103,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-20,text,true,,162,150,23,23,http://162.55.220.72:5005/get_method?name=Larisa&age=25,103,0,47
1643304829410,105,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-11,text,true,,398,167,23,23,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,105,0,47
1643304829417,104,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-14,text,true,,212,165,23,23,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,104,0,49
1643304829421,101,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-9,text,true,,212,165,23,23,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,101,0,47
1643304829441,84,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-16,text,true,,212,165,23,23,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,84,0,37
1643304829429,107,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-3,text,true,,201,163,24,24,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,107,0,46
1643304829453,85,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-22,text,true,,162,150,24,24,http://162.55.220.72:5005/get_method?name=Larisa&age=25,85,0,36
1643304829454,85,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-12,text,true,,398,167,24,24,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,85,0,37
1643304829472,86,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-17,text,true,,162,150,26,26,http://162.55.220.72:5005/get_method?name=Larisa&age=25,86,0,37
1643304829448,117,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-1,text,true,,201,163,26,26,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,117,0,49
1643304829449,117,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-4,text,true,,201,163,26,26,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,117,0,50
1643304829472,99,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-19,text,true,,212,165,26,26,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,99,0,39
1643304829448,126,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-8,text,true,,201,163,27,27,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,126,0,49
1643304829446,130,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-5,text,true,,398,167,27,27,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,130,0,49
1643304829474,107,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-23,text,true,,162,150,27,27,http://162.55.220.72:5005/get_method?name=Larisa&age=25,106,0,48
1643304829493,89,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-24,text,true,,162,150,27,27,http://162.55.220.72:5005/get_method?name=Larisa&age=25,89,0,37
1643304829479,113,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-18,text,true,,212,165,27,27,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,113,0,51
1643304829506,86,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-13,text,true,,212,165,27,27,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,86,0,38
1643304829482,111,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-7,text,true,,201,163,27,27,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,111,0,49
1643304829498,100,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-15,text,true,,398,167,27,27,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,100,0,47
1643304829515,89,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-6,text,true,,332,164,27,27,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,89,0,37
1643304829515,91,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-20,text,true,,212,165,27,27,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,91,0,38
1643304829525,91,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-16,text,true,,398,167,28,28,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,90,0,37
1643304829507,116,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-10,text,true,,201,163,28,28,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,116,0,48
1643304829513,114,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-2,text,true,,332,164,29,29,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,114,0,48
1643304829533,100,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-26,text,true,,162,150,30,30,http://162.55.220.72:5005/get_method?name=Larisa&age=25,100,0,38
1643304829516,122,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-11,text,true,,201,163,30,30,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,122,0,48
1643304829539,107,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-22,text,true,,212,165,30,30,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,106,0,47
1643304829522,124,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-9,text,true,,398,167,30,30,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,123,0,50
1643304829521,128,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-14,text,true,,398,167,30,30,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,128,0,48
1643304829558,94,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-17,text,true,,212,165,30,30,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,93,0,39
1643304829550,103,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-21,text,true,,162,150,31,31,http://162.55.220.72:5005/get_method?name=Larisa&age=25,103,0,47
1643304829539,115,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-12,text,true,,201,163,31,31,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,115,0,49
1643304829566,94,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-4,text,true,,332,164,31,31,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,94,0,39
1643304829554,108,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-27,text,true,,162,150,31,31,http://162.55.220.72:5005/get_method?name=Larisa&age=25,108,0,46
1643304829536,129,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-3,text,true,,332,164,31,31,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,129,0,39
1643304829582,89,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-24,text,true,,212,165,31,31,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,89,0,38
1643304829565,108,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-1,text,true,,332,164,31,31,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,108,0,48
1643304829577,100,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-5,text,true,,201,163,31,31,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,100,0,36
1643304829574,106,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-8,text,true,,332,164,31,31,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,106,0,48
1643304829581,100,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-23,text,true,,212,165,31,31,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,99,0,37
1643304829573,115,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-28,text,true,,162,150,31,31,http://162.55.220.72:5005/get_method?name=Larisa&age=25,115,0,50
1643304829571,119,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-19,text,true,,398,167,31,31,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,119,0,50
1643304829592,98,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-13,text,true,,398,167,31,31,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,98,0,38
1643304829593,103,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-7,text,true,,332,164,32,32,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,103,0,40
1643304829606,94,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-20,text,true,,398,167,32,32,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,94,0,38
1643304829599,103,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-15,text,true,,201,163,32,32,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,103,0,37
1643304829592,121,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-18,text,true,,398,167,33,33,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,121,0,39
1643304829616,98,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-16,text,true,,201,163,33,33,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,98,0,38
1643304829623,100,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-10,text,true,,332,164,34,34,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,100,0,38
1643304829634,92,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-26,text,true,,212,165,34,34,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,92,0,37
1643304829628,102,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-25,text,true,,162,150,34,34,http://162.55.220.72:5005/get_method?name=Larisa&age=25,102,0,39
1643304829604,129,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-6,text,true,,262,246,34,34,http://162.55.220.72:5005/user_info_3,129,0,49
1643304829614,119,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-30,text,true,,162,150,34,34,http://162.55.220.72:5005/get_method?name=Larisa&age=25,119,0,48
1643304829652,92,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-17,text,true,,398,167,35,35,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,92,0,36
1643304829628,116,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-2,text,true,,262,246,35,35,http://162.55.220.72:5005/user_info_3,116,0,49
1643304829639,115,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-11,text,true,,332,164,35,35,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,115,0,47
1643304829646,108,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-9,text,true,,201,163,35,35,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,108,0,46
1643304829660,97,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-4,text,true,,262,246,35,35,http://162.55.220.72:5005/user_info_3,97,0,39
1643304829633,125,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-31,text,true,,162,150,35,35,http://162.55.220.72:5005/get_method?name=Larisa&age=25,125,0,46
1643304829646,112,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-22,text,true,,398,167,35,35,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,112,0,38
1643304829653,112,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-21,text,true,,212,165,35,35,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,112,0,48
1643304829649,120,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-14,text,true,,201,163,35,35,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,120,0,49
1643304829673,97,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-1,text,true,,262,246,35,35,http://162.55.220.72:5005/user_info_3,97,0,37
1643304829665,115,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-3,text,true,,262,246,36,36,http://162.55.220.72:5005/user_info_3,115,0,48
1643304829662,122,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-27,text,true,,212,165,37,37,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,122,0,49
1643304829653,135,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-32,text,true,,162,150,37,37,http://162.55.220.72:5005/get_method?name=Larisa&age=25,134,0,49
1643304829654,139,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-12,text,true,,332,164,37,37,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,139,0,51
1643304829677,118,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-5,text,true,,332,164,37,37,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,118,0,47
1643304829672,126,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-24,text,true,,398,167,38,38,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,126,0,47
1643304829688,114,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-28,text,true,,212,165,38,38,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,114,0,37
1643304829681,122,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-8,text,true,,262,246,38,38,http://162.55.220.72:5005/user_info_3,122,0,39
1643304829703,104,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-15,text,true,,332,164,38,38,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,103,0,38
1643304829690,122,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-13,text,true,,201,163,38,38,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,121,0,38
1643304829693,126,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-34,text,true,,162,150,39,39,http://162.55.220.72:5005/get_method?name=Larisa&age=25,126,0,36
1643304829697,123,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-7,text,true,,262,246,39,39,http://162.55.220.72:5005/user_info_3,122,0,37
1643304829705,117,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-29,text,true,,162,150,39,39,http://162.55.220.72:5005/get_method?name=Larisa&age=25,117,0,38
1643304829718,104,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-35,text,true,,162,150,39,39,http://162.55.220.72:5005/get_method?name=Larisa&age=25,104,0,37
1643304829715,132,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-16,text,true,,332,164,39,39,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,131,0,37
1643304829681,164,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-23,text,true,,398,167,39,39,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,164,0,50
1643304829700,144,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-20,text,true,,201,163,39,39,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,144,0,48
1643304829730,127,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-25,text,true,,212,165,40,40,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,127,0,39
1643304829733,125,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-6,text,true,,162,150,40,40,http://162.55.220.72:5005/get_method?name=Larisa&age=25,125,0,37
1643304829690,170,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-19,text,true,,201,163,41,41,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,170,0,50
1643304829713,150,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-18,text,true,,201,163,41,41,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,150,0,50
1643304829745,123,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-2,text,true,,162,150,41,41,http://162.55.220.72:5005/get_method?name=Larisa&age=25,123,0,38
1643304829726,155,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-26,text,true,,398,167,42,42,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,154,0,49
1643304829733,148,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-30,text,true,,212,165,42,42,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,148,0,47
1643304829736,153,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-36,text,true,,162,150,42,42,http://162.55.220.72:5005/get_method?name=Larisa&age=25,153,0,39
1643304829723,173,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-10,text,true,,262,246,42,42,http://162.55.220.72:5005/user_info_3,173,0,37
1643304829744,163,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-17,text,true,,201,163,42,42,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,163,0,48
1643304829754,155,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-11,text,true,,262,246,42,42,http://162.55.220.72:5005/user_info_3,155,0,52
1643304829769,144,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-14,text,true,,332,164,42,42,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,144,0,47
1643304829780,135,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-3,text,true,,162,150,42,42,http://162.55.220.72:5005/get_method?name=Larisa&age=25,135,0,37
1643304829771,147,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-1,text,true,,162,150,42,42,http://162.55.220.72:5005/get_method?name=Larisa&age=25,147,0,36
1643304829758,164,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-31,text,true,,212,165,42,42,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,163,0,38
1643304829755,169,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-9,text,true,,332,164,42,42,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,169,0,48
1643304829779,148,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-38,text,true,,162,150,42,42,http://162.55.220.72:5005/get_method?name=Larisa&age=25,148,0,45
1643304829795,135,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-5,text,true,,262,246,42,42,http://162.55.220.72:5005/user_info_3,135,0,38
1643304829793,140,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-12,text,true,,262,246,42,42,http://162.55.220.72:5005/user_info_3,140,0,39
1643304829784,150,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-27,text,true,,398,167,43,43,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,150,0,46
1643304829798,147,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-24,text,true,,201,163,44,44,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,146,0,37
1643304829815,133,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-40,text,true,,162,150,44,44,http://162.55.220.72:5005/get_method?name=Larisa&age=25,133,0,38
1643304829765,184,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-21,text,true,,398,167,44,44,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,184,0,47
1643304829788,162,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-32,text,true,,212,165,44,44,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,162,0,47
1643304829822,137,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-29,text,true,,212,165,44,44,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,137,0,36
